severity,cvss3_score,cve,Title,external_references,Version,Name,condition,published,updated,Architecture
High,8.2,CVE-2021-3929,CVE-2021-3929 affects qemu-system-data,"[""https://gitlab.com/qemu-project/qemu/-/commit/736b01642d85be832385"",""https://bugzilla.redhat.com/show_bug.cgi?id=2020298"",""https://gitlab.com/qemu-project/qemu/-/issues/556"",""https://access.redhat.com/security/cve/CVE-2021-3929"",""https://gitlab.com/qemu-project/qemu/-/issues/782"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/XHNN7QJCEQH7AQG5AQP2GEFAQE6K635I/"",""https://nvd.nist.gov/vuln/detail/CVE-2021-3929"",""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2021-3929""]",1:5.2+dfsg-11+deb11u2,qemu-system-data,Package unfixed,8/25/2022,10/1/2022,all
High,8.6,CVE-2022-3872,CVE-2022-3872 affects qemu-system-gui,"[""https://lists.nongnu.org/archive/html/qemu-devel/2022-11/msg01068.html"",""https://security.netapp.com/advisory/ntap-20221215-0005/"",""https://nvd.nist.gov/vuln/detail/CVE-2022-3872"",""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2022-3872""]",1:5.2+dfsg-11+deb11u2,qemu-system-gui,Package unfixed,11/7/2022,2/23/2023,amd64
High,8.2,CVE-2021-3750,CVE-2021-3750 affects qemu-system-gui,"[""https://gitlab.com/qemu-project/qemu/-/issues/556"",""https://bugzilla.redhat.com/show_bug.cgi?id=1999073"",""https://gitlab.com/qemu-project/qemu/-/issues/541"",""https://security.netapp.com/advisory/ntap-20220624-0003/"",""https://security.gentoo.org/glsa/202208-27"",""https://nvd.nist.gov/vuln/detail/CVE-2021-3750"",""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2021-3750""]",1:5.2+dfsg-11+deb11u2,qemu-system-gui,Package unfixed,5/2/2022,2/12/2023,amd64
High,7.8,CVE-2022-2962,CVE-2022-2962 affects qemu-system-gui,"[""https://gitlab.com/qemu-project/qemu/-/commit/36a894aeb64a2e02871016da1c37d4a4ca109182"",""https://gitlab.com/qemu-project/qemu/-/issues/1171"",""https://nvd.nist.gov/vuln/detail/CVE-2022-2962"",""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2022-2962""]",1:5.2+dfsg-11+deb11u2,qemu-system-gui,Package unfixed,9/13/2022,9/30/2022,amd64
High,8.2,CVE-2021-3929,CVE-2021-3929 affects qemu-system-gui,"[""https://gitlab.com/qemu-project/qemu/-/commit/736b01642d85be832385"",""https://bugzilla.redhat.com/show_bug.cgi?id=2020298"",""https://gitlab.com/qemu-project/qemu/-/issues/556"",""https://access.redhat.com/security/cve/CVE-2021-3929"",""https://gitlab.com/qemu-project/qemu/-/issues/782"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/XHNN7QJCEQH7AQG5AQP2GEFAQE6K635I/"",""https://nvd.nist.gov/vuln/detail/CVE-2021-3929"",""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2021-3929""]",1:5.2+dfsg-11+deb11u2,qemu-system-gui,Package unfixed,8/25/2022,10/1/2022,amd64
High,8.6,CVE-2022-3872,CVE-2022-3872 affects qemu-system-x86,"[""https://lists.nongnu.org/archive/html/qemu-devel/2022-11/msg01068.html"",""https://security.netapp.com/advisory/ntap-20221215-0005/"",""https://nvd.nist.gov/vuln/detail/CVE-2022-3872"",""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2022-3872""]",1:5.2+dfsg-11+deb11u2,qemu-system-x86,Package unfixed,11/7/2022,2/23/2023,amd64
High,8.2,CVE-2021-3750,CVE-2021-3750 affects qemu-system-x86,"[""https://gitlab.com/qemu-project/qemu/-/issues/556"",""https://bugzilla.redhat.com/show_bug.cgi?id=1999073"",""https://gitlab.com/qemu-project/qemu/-/issues/541"",""https://security.netapp.com/advisory/ntap-20220624-0003/"",""https://security.gentoo.org/glsa/202208-27"",""https://nvd.nist.gov/vuln/detail/CVE-2021-3750"",""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2021-3750""]",1:5.2+dfsg-11+deb11u2,qemu-system-x86,Package unfixed,5/2/2022,2/12/2023,amd64
High,7.8,CVE-2022-2962,CVE-2022-2962 affects qemu-system-x86,"[""https://gitlab.com/qemu-project/qemu/-/commit/36a894aeb64a2e02871016da1c37d4a4ca109182"",""https://gitlab.com/qemu-project/qemu/-/issues/1171"",""https://nvd.nist.gov/vuln/detail/CVE-2022-2962"",""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2022-2962""]",1:5.2+dfsg-11+deb11u2,qemu-system-x86,Package unfixed,9/13/2022,9/30/2022,amd64
High,8.2,CVE-2021-3929,CVE-2021-3929 affects qemu-system-x86,"[""https://gitlab.com/qemu-project/qemu/-/commit/736b01642d85be832385"",""https://bugzilla.redhat.com/show_bug.cgi?id=2020298"",""https://gitlab.com/qemu-project/qemu/-/issues/556"",""https://access.redhat.com/security/cve/CVE-2021-3929"",""https://gitlab.com/qemu-project/qemu/-/issues/782"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/XHNN7QJCEQH7AQG5AQP2GEFAQE6K635I/"",""https://nvd.nist.gov/vuln/detail/CVE-2021-3929"",""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2021-3929""]",1:5.2+dfsg-11+deb11u2,qemu-system-x86,Package unfixed,8/25/2022,10/1/2022,amd64
High,8.6,CVE-2022-3872,CVE-2022-3872 affects qemu-utils,"[""https://lists.nongnu.org/archive/html/qemu-devel/2022-11/msg01068.html"",""https://security.netapp.com/advisory/ntap-20221215-0005/"",""https://nvd.nist.gov/vuln/detail/CVE-2022-3872"",""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2022-3872""]",1:5.2+dfsg-11+deb11u2,qemu-utils,Package unfixed,11/7/2022,2/23/2023,amd64
High,8.2,CVE-2021-3750,CVE-2021-3750 affects qemu-utils,"[""https://gitlab.com/qemu-project/qemu/-/issues/556"",""https://bugzilla.redhat.com/show_bug.cgi?id=1999073"",""https://gitlab.com/qemu-project/qemu/-/issues/541"",""https://security.netapp.com/advisory/ntap-20220624-0003/"",""https://security.gentoo.org/glsa/202208-27"",""https://nvd.nist.gov/vuln/detail/CVE-2021-3750"",""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2021-3750""]",1:5.2+dfsg-11+deb11u2,qemu-utils,Package unfixed,5/2/2022,2/12/2023,amd64
High,7.8,CVE-2022-2962,CVE-2022-2962 affects qemu-utils,"[""https://gitlab.com/qemu-project/qemu/-/commit/36a894aeb64a2e02871016da1c37d4a4ca109182"",""https://gitlab.com/qemu-project/qemu/-/issues/1171"",""https://nvd.nist.gov/vuln/detail/CVE-2022-2962"",""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2022-2962""]",1:5.2+dfsg-11+deb11u2,qemu-utils,Package unfixed,9/13/2022,9/30/2022,amd64
High,8.2,CVE-2021-3929,CVE-2021-3929 affects qemu-utils,"[""https://gitlab.com/qemu-project/qemu/-/commit/736b01642d85be832385"",""https://bugzilla.redhat.com/show_bug.cgi?id=2020298"",""https://gitlab.com/qemu-project/qemu/-/issues/556"",""https://access.redhat.com/security/cve/CVE-2021-3929"",""https://gitlab.com/qemu-project/qemu/-/issues/782"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/XHNN7QJCEQH7AQG5AQP2GEFAQE6K635I/"",""https://nvd.nist.gov/vuln/detail/CVE-2021-3929"",""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2021-3929""]",1:5.2+dfsg-11+deb11u2,qemu-utils,Package unfixed,8/25/2022,10/1/2022,amd64
High,7.4,CVE-2022-29154,CVE-2022-29154 affects rsync,"[""http://www.openwall.com/lists/oss-security/2022/08/02/1"",""https://github.com/WayneD/rsync/tags"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/YRQAI7H4M4RQZ2IWZUEEXECBE5D56BH2/"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/NMBOJ77A7T7PQCARMDUK75TE6LLESZ3O/"",""https://nvd.nist.gov/vuln/detail/CVE-2022-29154"",""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2022-29154""]",3.2.3-4+deb11u1,rsync,Package unfixed,8/2/2022,10/27/2022,amd64
High,7.8,CVE-2023-22809,CVE-2023-22809 affects sudo,"[""https://www.synacktiv.com/sites/default/files/2023-01/sudo-CVE-2023-22809.pdf"",""https://www.sudo.ws/security/advisories/sudoedit_any/"",""https://lists.debian.org/debian-lts-announce/2023/01/msg00012.html"",""https://www.debian.org/security/2023/dsa-5321"",""http://www.openwall.com/lists/oss-security/2023/01/19/1"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/2QDGFCGAV5QRJCE6IXRXIS4XJHS57DDH/"",""https://security.netapp.com/advisory/ntap-20230127-0015/"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/G4YNBTTKTRT2ME3NTSXAPTOKYUE47XHZ/"",""http://packetstormsecurity.com/files/171644/sudo-1.9.12p1-Privilege-Escalation.html"",""https://nvd.nist.gov/vuln/detail/CVE-2023-22809"",""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2023-22809""]",1.9.5p2-3,sudo,Package less than 1.9.5p2-3+deb11u1,1/18/2023,4/3/2023,amd64
High,7.5,CVE-2022-38725,CVE-2022-38725 affects syslog-ng,"[""https://lists.balabit.hu/pipermail/syslog-ng/"",""https://github.com/syslog-ng/syslog-ng/security/advisories/GHSA-7932-4fc6-pvmc"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/J3TZ7U2GQTAHVHJXSSEHQS5D2Q5T6SZB/"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/QU36HCM3VZYANUYFC6XFYEYJEKQPA2Q7/"",""https://lists.debian.org/debian-lts-announce/2023/02/msg00043.html"",""https://www.debian.org/security/2023/dsa-5369"",""https://nvd.nist.gov/vuln/detail/CVE-2022-38725"",""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2022-38725""]",3.28.1-2,syslog-ng,Package less than 3.28.1-2+deb11u1,1/23/2023,3/6/2023,all
High,7.5,CVE-2022-38725,CVE-2022-38725 affects syslog-ng-core,"[""https://lists.balabit.hu/pipermail/syslog-ng/"",""https://github.com/syslog-ng/syslog-ng/security/advisories/GHSA-7932-4fc6-pvmc"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/J3TZ7U2GQTAHVHJXSSEHQS5D2Q5T6SZB/"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/QU36HCM3VZYANUYFC6XFYEYJEKQPA2Q7/"",""https://lists.debian.org/debian-lts-announce/2023/02/msg00043.html"",""https://www.debian.org/security/2023/dsa-5369"",""https://nvd.nist.gov/vuln/detail/CVE-2022-38725"",""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2022-38725""]",3.28.1-2,syslog-ng-core,Package less than 3.28.1-2+deb11u1,1/23/2023,3/6/2023,amd64
High,7.5,CVE-2022-38725,CVE-2022-38725 affects syslog-ng-mod-add-contextual-data,"[""https://lists.balabit.hu/pipermail/syslog-ng/"",""https://github.com/syslog-ng/syslog-ng/security/advisories/GHSA-7932-4fc6-pvmc"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/J3TZ7U2GQTAHVHJXSSEHQS5D2Q5T6SZB/"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/QU36HCM3VZYANUYFC6XFYEYJEKQPA2Q7/"",""https://lists.debian.org/debian-lts-announce/2023/02/msg00043.html"",""https://www.debian.org/security/2023/dsa-5369"",""https://nvd.nist.gov/vuln/detail/CVE-2022-38725"",""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2022-38725""]",3.28.1-2,syslog-ng-mod-add-contextual-data,Package less than 3.28.1-2+deb11u1,1/23/2023,3/6/2023,amd64
High,7.5,CVE-2022-38725,CVE-2022-38725 affects syslog-ng-mod-amqp,"[""https://lists.balabit.hu/pipermail/syslog-ng/"",""https://github.com/syslog-ng/syslog-ng/security/advisories/GHSA-7932-4fc6-pvmc"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/J3TZ7U2GQTAHVHJXSSEHQS5D2Q5T6SZB/"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/QU36HCM3VZYANUYFC6XFYEYJEKQPA2Q7/"",""https://lists.debian.org/debian-lts-announce/2023/02/msg00043.html"",""https://www.debian.org/security/2023/dsa-5369"",""https://nvd.nist.gov/vuln/detail/CVE-2022-38725"",""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2022-38725""]",3.28.1-2,syslog-ng-mod-amqp,Package less than 3.28.1-2+deb11u1,1/23/2023,3/6/2023,amd64
High,7.5,CVE-2022-38725,CVE-2022-38725 affects syslog-ng-mod-examples,"[""https://lists.balabit.hu/pipermail/syslog-ng/"",""https://github.com/syslog-ng/syslog-ng/security/advisories/GHSA-7932-4fc6-pvmc"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/J3TZ7U2GQTAHVHJXSSEHQS5D2Q5T6SZB/"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/QU36HCM3VZYANUYFC6XFYEYJEKQPA2Q7/"",""https://lists.debian.org/debian-lts-announce/2023/02/msg00043.html"",""https://www.debian.org/security/2023/dsa-5369"",""https://nvd.nist.gov/vuln/detail/CVE-2022-38725"",""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2022-38725""]",3.28.1-2,syslog-ng-mod-examples,Package less than 3.28.1-2+deb11u1,1/23/2023,3/6/2023,amd64
High,7.5,CVE-2022-38725,CVE-2022-38725 affects syslog-ng-mod-extra,"[""https://lists.balabit.hu/pipermail/syslog-ng/"",""https://github.com/syslog-ng/syslog-ng/security/advisories/GHSA-7932-4fc6-pvmc"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/J3TZ7U2GQTAHVHJXSSEHQS5D2Q5T6SZB/"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/QU36HCM3VZYANUYFC6XFYEYJEKQPA2Q7/"",""https://lists.debian.org/debian-lts-announce/2023/02/msg00043.html"",""https://www.debian.org/security/2023/dsa-5369"",""https://nvd.nist.gov/vuln/detail/CVE-2022-38725"",""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2022-38725""]",3.28.1-2,syslog-ng-mod-extra,Package less than 3.28.1-2+deb11u1,1/23/2023,3/6/2023,all
High,7.5,CVE-2022-38725,CVE-2022-38725 affects syslog-ng-mod-geoip2,"[""https://lists.balabit.hu/pipermail/syslog-ng/"",""https://github.com/syslog-ng/syslog-ng/security/advisories/GHSA-7932-4fc6-pvmc"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/J3TZ7U2GQTAHVHJXSSEHQS5D2Q5T6SZB/"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/QU36HCM3VZYANUYFC6XFYEYJEKQPA2Q7/"",""https://lists.debian.org/debian-lts-announce/2023/02/msg00043.html"",""https://www.debian.org/security/2023/dsa-5369"",""https://nvd.nist.gov/vuln/detail/CVE-2022-38725"",""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2022-38725""]",3.28.1-2,syslog-ng-mod-geoip2,Package less than 3.28.1-2+deb11u1,1/23/2023,3/6/2023,amd64
High,7.5,CVE-2022-38725,CVE-2022-38725 affects syslog-ng-mod-getent,"[""https://lists.balabit.hu/pipermail/syslog-ng/"",""https://github.com/syslog-ng/syslog-ng/security/advisories/GHSA-7932-4fc6-pvmc"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/J3TZ7U2GQTAHVHJXSSEHQS5D2Q5T6SZB/"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/QU36HCM3VZYANUYFC6XFYEYJEKQPA2Q7/"",""https://lists.debian.org/debian-lts-announce/2023/02/msg00043.html"",""https://www.debian.org/security/2023/dsa-5369"",""https://nvd.nist.gov/vuln/detail/CVE-2022-38725"",""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2022-38725""]",3.28.1-2,syslog-ng-mod-getent,Package less than 3.28.1-2+deb11u1,1/23/2023,3/6/2023,amd64
High,7.5,CVE-2022-38725,CVE-2022-38725 affects syslog-ng-mod-graphite,"[""https://lists.balabit.hu/pipermail/syslog-ng/"",""https://github.com/syslog-ng/syslog-ng/security/advisories/GHSA-7932-4fc6-pvmc"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/J3TZ7U2GQTAHVHJXSSEHQS5D2Q5T6SZB/"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/QU36HCM3VZYANUYFC6XFYEYJEKQPA2Q7/"",""https://lists.debian.org/debian-lts-announce/2023/02/msg00043.html"",""https://www.debian.org/security/2023/dsa-5369"",""https://nvd.nist.gov/vuln/detail/CVE-2022-38725"",""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2022-38725""]",3.28.1-2,syslog-ng-mod-graphite,Package less than 3.28.1-2+deb11u1,1/23/2023,3/6/2023,amd64
High,7.5,CVE-2022-38725,CVE-2022-38725 affects syslog-ng-mod-http,"[""https://lists.balabit.hu/pipermail/syslog-ng/"",""https://github.com/syslog-ng/syslog-ng/security/advisories/GHSA-7932-4fc6-pvmc"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/J3TZ7U2GQTAHVHJXSSEHQS5D2Q5T6SZB/"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/QU36HCM3VZYANUYFC6XFYEYJEKQPA2Q7/"",""https://lists.debian.org/debian-lts-announce/2023/02/msg00043.html"",""https://www.debian.org/security/2023/dsa-5369"",""https://nvd.nist.gov/vuln/detail/CVE-2022-38725"",""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2022-38725""]",3.28.1-2,syslog-ng-mod-http,Package less than 3.28.1-2+deb11u1,1/23/2023,3/6/2023,amd64
High,7.5,CVE-2022-38725,CVE-2022-38725 affects syslog-ng-mod-map-value-pairs,"[""https://lists.balabit.hu/pipermail/syslog-ng/"",""https://github.com/syslog-ng/syslog-ng/security/advisories/GHSA-7932-4fc6-pvmc"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/J3TZ7U2GQTAHVHJXSSEHQS5D2Q5T6SZB/"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/QU36HCM3VZYANUYFC6XFYEYJEKQPA2Q7/"",""https://lists.debian.org/debian-lts-announce/2023/02/msg00043.html"",""https://www.debian.org/security/2023/dsa-5369"",""https://nvd.nist.gov/vuln/detail/CVE-2022-38725"",""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2022-38725""]",3.28.1-2,syslog-ng-mod-map-value-pairs,Package less than 3.28.1-2+deb11u1,1/23/2023,3/6/2023,amd64
High,7.5,CVE-2022-38725,CVE-2022-38725 affects syslog-ng-mod-mongodb,"[""https://lists.balabit.hu/pipermail/syslog-ng/"",""https://github.com/syslog-ng/syslog-ng/security/advisories/GHSA-7932-4fc6-pvmc"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/J3TZ7U2GQTAHVHJXSSEHQS5D2Q5T6SZB/"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/QU36HCM3VZYANUYFC6XFYEYJEKQPA2Q7/"",""https://lists.debian.org/debian-lts-announce/2023/02/msg00043.html"",""https://www.debian.org/security/2023/dsa-5369"",""https://nvd.nist.gov/vuln/detail/CVE-2022-38725"",""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2022-38725""]",3.28.1-2,syslog-ng-mod-mongodb,Package less than 3.28.1-2+deb11u1,1/23/2023,3/6/2023,amd64
High,7.5,CVE-2022-38725,CVE-2022-38725 affects syslog-ng-mod-python,"[""https://lists.balabit.hu/pipermail/syslog-ng/"",""https://github.com/syslog-ng/syslog-ng/security/advisories/GHSA-7932-4fc6-pvmc"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/J3TZ7U2GQTAHVHJXSSEHQS5D2Q5T6SZB/"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/QU36HCM3VZYANUYFC6XFYEYJEKQPA2Q7/"",""https://lists.debian.org/debian-lts-announce/2023/02/msg00043.html"",""https://www.debian.org/security/2023/dsa-5369"",""https://nvd.nist.gov/vuln/detail/CVE-2022-38725"",""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2022-38725""]",3.28.1-2,syslog-ng-mod-python,Package less than 3.28.1-2+deb11u1,1/23/2023,3/6/2023,amd64
High,7.5,CVE-2022-38725,CVE-2022-38725 affects syslog-ng-mod-rdkafka,"[""https://lists.balabit.hu/pipermail/syslog-ng/"",""https://github.com/syslog-ng/syslog-ng/security/advisories/GHSA-7932-4fc6-pvmc"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/J3TZ7U2GQTAHVHJXSSEHQS5D2Q5T6SZB/"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/QU36HCM3VZYANUYFC6XFYEYJEKQPA2Q7/"",""https://lists.debian.org/debian-lts-announce/2023/02/msg00043.html"",""https://www.debian.org/security/2023/dsa-5369"",""https://nvd.nist.gov/vuln/detail/CVE-2022-38725"",""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2022-38725""]",3.28.1-2,syslog-ng-mod-rdkafka,Package less than 3.28.1-2+deb11u1,1/23/2023,3/6/2023,amd64
High,7.5,CVE-2022-38725,CVE-2022-38725 affects syslog-ng-mod-redis,"[""https://lists.balabit.hu/pipermail/syslog-ng/"",""https://github.com/syslog-ng/syslog-ng/security/advisories/GHSA-7932-4fc6-pvmc"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/J3TZ7U2GQTAHVHJXSSEHQS5D2Q5T6SZB/"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/QU36HCM3VZYANUYFC6XFYEYJEKQPA2Q7/"",""https://lists.debian.org/debian-lts-announce/2023/02/msg00043.html"",""https://www.debian.org/security/2023/dsa-5369"",""https://nvd.nist.gov/vuln/detail/CVE-2022-38725"",""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2022-38725""]",3.28.1-2,syslog-ng-mod-redis,Package less than 3.28.1-2+deb11u1,1/23/2023,3/6/2023,amd64
High,7.5,CVE-2022-38725,CVE-2022-38725 affects syslog-ng-mod-riemann,"[""https://lists.balabit.hu/pipermail/syslog-ng/"",""https://github.com/syslog-ng/syslog-ng/security/advisories/GHSA-7932-4fc6-pvmc"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/J3TZ7U2GQTAHVHJXSSEHQS5D2Q5T6SZB/"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/QU36HCM3VZYANUYFC6XFYEYJEKQPA2Q7/"",""https://lists.debian.org/debian-lts-announce/2023/02/msg00043.html"",""https://www.debian.org/security/2023/dsa-5369"",""https://nvd.nist.gov/vuln/detail/CVE-2022-38725"",""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2022-38725""]",3.28.1-2,syslog-ng-mod-riemann,Package less than 3.28.1-2+deb11u1,1/23/2023,3/6/2023,amd64
High,7.5,CVE-2022-38725,CVE-2022-38725 affects syslog-ng-mod-slog,"[""https://lists.balabit.hu/pipermail/syslog-ng/"",""https://github.com/syslog-ng/syslog-ng/security/advisories/GHSA-7932-4fc6-pvmc"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/J3TZ7U2GQTAHVHJXSSEHQS5D2Q5T6SZB/"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/QU36HCM3VZYANUYFC6XFYEYJEKQPA2Q7/"",""https://lists.debian.org/debian-lts-announce/2023/02/msg00043.html"",""https://www.debian.org/security/2023/dsa-5369"",""https://nvd.nist.gov/vuln/detail/CVE-2022-38725"",""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2022-38725""]",3.28.1-2,syslog-ng-mod-slog,Package less than 3.28.1-2+deb11u1,1/23/2023,3/6/2023,amd64
High,7.5,CVE-2022-38725,CVE-2022-38725 affects syslog-ng-mod-smtp,"[""https://lists.balabit.hu/pipermail/syslog-ng/"",""https://github.com/syslog-ng/syslog-ng/security/advisories/GHSA-7932-4fc6-pvmc"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/J3TZ7U2GQTAHVHJXSSEHQS5D2Q5T6SZB/"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/QU36HCM3VZYANUYFC6XFYEYJEKQPA2Q7/"",""https://lists.debian.org/debian-lts-announce/2023/02/msg00043.html"",""https://www.debian.org/security/2023/dsa-5369"",""https://nvd.nist.gov/vuln/detail/CVE-2022-38725"",""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2022-38725""]",3.28.1-2,syslog-ng-mod-smtp,Package less than 3.28.1-2+deb11u1,1/23/2023,3/6/2023,amd64
High,7.5,CVE-2022-38725,CVE-2022-38725 affects syslog-ng-mod-snmp,"[""https://lists.balabit.hu/pipermail/syslog-ng/"",""https://github.com/syslog-ng/syslog-ng/security/advisories/GHSA-7932-4fc6-pvmc"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/J3TZ7U2GQTAHVHJXSSEHQS5D2Q5T6SZB/"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/QU36HCM3VZYANUYFC6XFYEYJEKQPA2Q7/"",""https://lists.debian.org/debian-lts-announce/2023/02/msg00043.html"",""https://www.debian.org/security/2023/dsa-5369"",""https://nvd.nist.gov/vuln/detail/CVE-2022-38725"",""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2022-38725""]",3.28.1-2,syslog-ng-mod-snmp,Package less than 3.28.1-2+deb11u1,1/23/2023,3/6/2023,amd64
High,7.5,CVE-2022-38725,CVE-2022-38725 affects syslog-ng-mod-sql,"[""https://lists.balabit.hu/pipermail/syslog-ng/"",""https://github.com/syslog-ng/syslog-ng/security/advisories/GHSA-7932-4fc6-pvmc"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/J3TZ7U2GQTAHVHJXSSEHQS5D2Q5T6SZB/"",""https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/QU36HCM3VZYANUYFC6XFYEYJEKQPA2Q7/"",""https://lists.debian.org/debian-lts-announce/2023/02/msg00043.html"",""https://www.debian.org/security/2023/dsa-5369"",""https://nvd.nist.gov/vuln/detail/CVE-2022-38725"",""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2022-38725""]",3.28.1-2,syslog-ng-mod-sql,Package less than 3.28.1-2+deb11u1,1/23/2023,3/6/2023,amd64
